symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
VOO,2017-12-04,242.64,245.07,242.59,244.7,2162294,232.1430153704,234.4678897825,232.0951784483,234.1138965592,2162294,0.0,1.0
VOO,2017-12-05,241.78,243.5799,241.6296,242.91,1886330,231.320220311,233.0422538313,231.1763268494,232.4013347495,1886330,0.0,1.0
VOO,2017-12-06,241.77,242.26,241.33,241.45,1204971,231.3106529266,231.7794547627,230.8896880124,231.0044966254,1204971,0.0,1.0
VOO,2017-12-07,242.57,242.91,241.55,241.69,2670007,232.0760436795,232.4013347495,231.1001704695,231.2341138513,2670007,0.0,1.0
VOO,2017-12-08,243.89,243.92,243.2,243.45,1685660,233.3389384219,233.3676405751,232.6787888975,232.9179735078,1685660,0.0,1.0
VOO,2017-12-11,244.68,244.71,243.9,243.94,2513268,234.0947617904,234.1234639437,233.3485058063,233.3867753439,2513268,0.0,1.0
VOO,2017-12-12,245.1,245.58,244.6901,244.94,1854983,234.4965919357,234.9558263875,234.1044248487,234.3435137851,1854983,0.0,1.0
VOO,2017-12-13,245.04,245.7999,244.9701,245.36,1808436,234.4391876292,235.1662131707,234.3723116122,234.7453439304,1808436,0.0,1.0
VOO,2017-12-14,244.07,245.48,244.0,245.39,1932948,233.5111513413,234.8601525434,233.4441796504,234.7740460837,1932948,0.0,1.0
VOO,2017-12-15,246.12,246.55,245.065,245.14,3170751,235.4724651457,235.8838626754,234.4631060903,234.5348614734,3170751,0.0,1.0
VOO,2017-12-18,247.65,248.01,247.45,247.75,2089580,236.9362749608,237.2807007996,236.7449272725,237.0319488049,2089580,0.0,1.0
VOO,2017-12-19,246.75,247.95,246.63,247.92,3170296,236.0752103637,237.2232964931,235.9604017507,237.1945943399,3170296,0.0,1.0
VOO,2017-12-20,246.56,247.77,246.27,247.49,2569992,235.8934300599,237.0510835737,235.6159759119,236.7831968102,2569992,0.0,1.0
VOO,2017-12-21,247.06,247.81,246.8159,247.16,2262361,236.3717992804,237.0893531113,236.138259427,236.4674731246,2262361,0.0,1.0
VOO,2017-12-22,247.01,247.13,246.44,247.0,1888511,236.3239623584,236.4387709713,235.7786214469,236.314394974,1888511,0.0,1.0
VOO,2017-12-26,245.54,245.71,245.26,245.66,1492258,236.0502394904,236.21366924,235.7810610793,236.1656016665,1492258,1.1839,1.0
VOO,2017-12-27,245.68,246.02,245.38,245.71,1379426,236.1848286959,236.5116881951,235.8964232555,236.21366924,1379426,0.0,1.0
VOO,2017-12-28,246.14,246.205,245.77,246.13,2346711,236.6270503713,236.6895382167,236.271350328,236.6174368566,2346711,0.0,1.0
VOO,2017-12-29,245.29,246.77,245.03,246.76,2326724,235.8099016233,237.2327017962,235.5599502416,237.2230882815,2326724,0.0,1.0
VOO,2018-01-02,247.09,247.09,245.7361,246.15,2784283,237.540334266,237.540334266,236.2387605133,236.6366638859,2784283,0.0,1.0
VOO,2018-01-03,248.56,248.7,247.18,247.24,2917652,238.9535209242,239.0881101297,237.6268558981,237.6845369862,2917652,0.0,1.0
VOO,2018-01-04,249.65,250.12,249.1699,249.27,2918028,240.0013940245,240.4532292145,239.5398491846,239.6360804666,2918028,0.0,1.0
VOO,2018-01-05,251.25,251.4,249.95,250.46,2190162,241.5395563735,241.6837590937,240.2897994649,240.7800887137,2190162,0.0,1.0
VOO,2018-01-08,251.77,251.88,250.87,251.16,2476193,242.039459137,242.1452077985,241.1742428156,241.4530347414,2476193,0.0,1.0
VOO,2018-01-09,252.3,252.9425,251.91,252.18,2129810,242.5489754151,243.1666437334,242.1740483425,242.4336132389,2129810,0.0,1.0
VOO,2018-01-10,251.87,252.17,250.82,251.51,1953626,242.1355942838,242.4239997242,241.1261752422,241.7895077552,1953626,0.0,1.0
VOO,2018-01-11,253.73,253.73,252.33,252.47,2280293,243.9237080145,243.9237080145,242.5778159591,242.7124051647,2280293,0.0,1.0
VOO,2018-01-12,255.41,255.56,253.9,254.03,2054913,245.538778481,245.6829812013,244.0871377641,244.212113455,2054913,0.0,1.0
VOO,2018-01-16,254.48,257.3983,253.8001,256.79,3719563,244.6447216157,247.4502336052,243.9910987525,246.8654435071,3719563,0.0,1.0
VOO,2018-01-17,256.94,257.35,254.742,255.5,1867698,247.0096462273,247.4038003293,244.8965957003,245.6253001132,1867698,0.0,1.0
VOO,2018-01-18,256.59,257.27,256.02,256.84,3154233,246.6731732135,247.3268922118,246.1252028766,246.9135110805,3154233,0.0,1.0
VOO,2018-01-19,257.68,257.69,256.53,257.15,2541164,247.7210463137,247.7306598284,246.6154921254,247.2115300356,2541164,0.0,1.0
VOO,2018-01-22,259.75,259.78,257.45,257.45,1607788,249.7110438528,249.7398843969,247.4999354761,247.4999354761,1607788,0.0,1.0
VOO,2018-01-23,260.34,260.63,259.51,259.84,2161081,250.278241219,250.5570331448,249.4803195005,249.797565485,2161081,0.0,1.0
VOO,2018-01-24,260.21,261.63,259.0185,261.03,2935509,250.1532655282,251.518384613,249.0078152539,250.9415737321,2935509,0.0,1.0
VOO,2018-01-25,260.33,261.22,259.53,261.17,3585564,250.2686277044,251.124230511,249.4995465298,251.0761629376,3585564,0.0,1.0
VOO,2018-01-26,263.36,263.37,260.97,261.33,2857269,253.1815226529,253.1911361675,250.883892644,251.2299791725,2857269,0.0,1.0
VOO,2018-01-29,261.54,263.25,261.48,262.83,5145000,251.4318629808,253.0757739914,251.3741818927,252.6720063747,5145000,0.0,1.0
VOO,2018-01-30,258.75,260.35,258.46,259.67,6678947,248.7496923847,250.2878547337,248.4709004589,249.6341357354,6678947,0.0,1.0
VOO,2018-01-31,258.99,260.38,257.95,259.83,5597301,248.980416737,250.3166952778,247.9806112101,249.7879519703,5597301,0.0,1.0
VOO,2018-02-01,258.73,260.12,257.95,258.29,3125707,248.7304653553,250.066743896,247.9806112101,248.3074707093,3125707,0.0,1.0
VOO,2018-02-02,253.19,257.5,253.09,257.37,5532170,243.4045782217,247.5480030495,243.3084430749,247.4230273586,5532170,0.0,1.0
VOO,2018-02-05,242.79,253.47,241.92,251.26,8559206,233.4065229529,243.6737566328,232.5701471756,241.5491698882,8559206,0.0,1.0
VOO,2018-02-06,247.28,247.81,237.67,238.8,11701703,237.722991045,238.2325073231,228.484403436,229.570730595,11701703,0.0,1.0
VOO,2018-02-07,245.93,250.28,245.92,246.71,6240150,236.4251665629,240.6070454494,236.4155530483,237.1750207081,6240150,0.0,1.0
VOO,2018-02-08,236.79,246.43,236.7,246.25,6985672,227.638414144,236.905842297,227.5518925119,236.7327990328,6985672,0.0,1.0
VOO,2018-02-09,240.44,242.2,232.42,239.6,9713095,231.1473470028,232.8393255867,223.4373082282,230.3398117695,9713095,0.0,1.0
VOO,2018-02-12,243.74,245.32,240.66,242.5,4236207,234.3198068477,235.8387421674,231.3588443258,233.1277310272,4236207,0.0,1.0
VOO,2018-02-13,244.56,245.0,241.97,242.63,3077691,235.1081150516,235.5311096976,232.6182147491,233.252706718,3077691,0.0,1.0
VOO,2018-02-14,247.76,248.12,242.84,243.0,3650816,238.1844397497,238.5305262782,233.4545905263,233.6084067613,3650816,0.0,1.0
VOO,2018-02-15,250.97,250.97,246.98,249.6,2923845,241.2703779624,241.2703779624,237.4345856045,239.9533264511,2923845,0.0,1.0
VOO,2018-02-16,250.94,253.0,250.17,250.27,3007455,241.2415374184,243.2219214428,240.5012967879,240.5974319347,3007455,0.0,1.0
VOO,2018-02-20,249.42,251.51,248.6,249.995,3454368,239.7802831868,241.7895077552,238.9919749829,240.333060281,3454368,0.0,1.0
VOO,2018-02-21,248.11,252.44,248.11,249.86,2797969,238.5209127635,242.6835646206,238.5209127635,240.2032778328,2797969,0.0,1.0
VOO,2018-02-22,248.41,250.9,247.81,249.17,3177722,238.809318204,241.2030833597,238.2325073231,239.5399453198,3177722,0.0,1.0
VOO,2018-02-23,252.49,252.49,249.3,249.82,2923105,242.731632194,242.731632194,239.6649210106,240.1648237741,2923105,0.0,1.0
VOO,2018-02-26,255.4,255.5,252.99,253.56,1891991,245.5291649664,245.6253001132,243.2123079281,243.760278265,1891991,0.0,1.0
VOO,2018-02-27,252.14,256.34,252.14,255.63,2947118,242.3951591802,246.4328353464,242.3951591802,245.750275804,2947118,0.0,1.0
VOO,2018-02-28,249.34,253.82,249.34,253.37,2716623,239.7033750693,244.0102296467,239.7033750693,243.577621486,2716623,0.0,1.0
VOO,2018-03-01,246.05,251.03,244.45,249.53,5182334,236.5405287391,241.3280590505,235.0023663901,239.8860318483,5182334,0.0,1.0
VOO,2018-03-02,247.36,247.86,243.331,244.24,3276498,237.7998991624,238.2805748965,233.9266140972,234.8004825818,3276498,0.0,1.0
VOO,2018-03-05,250.2,250.7899,245.95,246.02,3024611,240.530137332,241.097238563,236.4443935923,236.5116881951,3024611,0.0,1.0
VOO,2018-03-06,250.83,251.25,249.23,251.22,1931994,241.1357887569,241.5395563735,239.5976264078,241.5107158295,1931994,0.0,1.0
VOO,2018-03-07,250.72,251.0699,248.36,248.54,2730204,241.0300400954,241.3664169741,238.7612506306,238.9342938948,2730204,0.0,1.0
VOO,2018-03-08,251.89,252.02,250.36,251.4,3021617,242.1548213131,242.279797004,240.6839535669,241.6837590937,3021617,0.0,1.0
VOO,2018-03-09,256.25,256.26,253.05,253.4,2450814,246.3463137143,246.355927229,243.2699890162,243.60646203,2450814,0.0,1.0
VOO,2018-03-12,256.0,257.25,255.583,256.64,2029174,246.1059758472,247.3076651824,245.705092285,246.7212407869,2029174,0.0,1.0
VOO,2018-03-13,254.31,257.71,253.71,257.2,3080622,244.4812918661,247.7498868578,243.9044809852,247.259597609,3080622,0.0,1.0
VOO,2018-03-14,252.97,255.51,252.46,255.33,2352702,243.1930808987,245.6349136279,242.70279165,245.4618703636,2352702,0.0,1.0
VOO,2018-03-15,252.73,254.21,252.22,253.55,2161474,242.9623565464,244.3851567193,242.4720672976,243.7506647503,2161474,0.0,1.0
VOO,2018-03-16,252.99,254.08,252.97,253.23,1554574,243.2123079281,244.2601810284,243.1930808987,243.4430322805,1554574,0.0,1.0
VOO,2018-03-19,249.61,252.26,247.87,252.25,2715818,239.9629399657,242.5105213564,238.2901884112,242.5009078417,2715818,0.0,1.0
VOO,2018-03-20,250.05,250.6586,249.33,249.99,1991443,240.3859346117,240.9710131153,239.6937615547,240.3282535236,1991443,0.0,1.0
VOO,2018-03-21,249.47,252.12,249.31,249.94,2777343,239.8283507602,242.3759321508,239.6745345253,240.2801859502,2777343,0.0,1.0
VOO,2018-03-22,243.27,248.08,243.03,247.11,3589391,233.8679716577,238.4920722195,233.6372473053,237.5595612954,3589391,0.0,1.0
VOO,2018-03-23,238.09,244.52,237.92,243.74,3815476,228.8881710526,235.0696609928,228.724741303,234.3198068477,3815476,0.0,1.0
VOO,2018-03-26,243.53,243.81,238.32,240.82,5528998,235.1597396254,235.430115871,230.128810198,232.5428838196,5528998,1.0837,1.0
VOO,2018-03-27,239.31,245.04,237.77,244.47,3363565,231.0847833522,236.6178400928,229.5977140013,236.0674313071,3363565,0.0,1.0
VOO,2018-03-28,238.64,241.22,237.53,239.46,4384132,230.4378116216,232.9291355991,229.3659629336,231.2296277695,4384132,0.0,1.0
VOO,2018-03-29,242.08,243.61,239.08,239.85,2911487,233.7595769249,235.2369899813,230.862688579,231.6062232544,2911487,0.0,1.0
VOO,2018-04-02,236.48,241.7,233.92,241.19,4696395,228.3520520126,233.3926377344,225.8800406241,232.9001667156,4696395,0.0,1.0
VOO,2018-04-03,239.48,240.0,235.93,237.81,3287873,231.2489403585,231.7510676717,227.8209558158,229.6363391792,3287873,0.0,1.0
VOO,2018-04-04,242.24,242.81,235.7,235.87,4598042,233.9140776367,234.4644864224,227.5988610426,227.7630180489,4598042,0.0,1.0
VOO,2018-04-05,243.99,244.89,242.8,243.9,3436604,235.6039291718,236.4729956756,234.4548301279,235.5170225214,3436604,0.0,1.0
VOO,2018-04-06,238.62,243.51,236.98,241.94,4931574,230.4184990326,235.1404270364,228.8348667369,233.6243888021,4931574,0.0,1.0
VOO,2018-04-09,239.59,243.2499,239.32,240.15,2955982,231.3551595978,234.8892668169,231.0944396467,231.895912089,2955982,0.0,1.0
VOO,2018-04-10,243.54,244.38,241.57,242.75,2905551,235.1693959199,235.9805246568,233.2671059061,234.4065486555,2905551,0.0,1.0
VOO,2018-04-11,242.25,243.99,241.95,242.0,2068330,233.9237339312,235.6039291718,233.6340450966,233.682326569,2068330,0.0,1.0
VOO,2018-04-12,244.28,245.25,243.47,243.71,1723600,235.8839617119,236.8206222771,235.1018018585,235.3335529262,1723600,0.0,1.0
VOO,2018-04-13,243.6,245.84,242.5,245.84,2887665,235.2273336868,237.3903436518,234.1651412933,237.3903436518,2887665,0.0,1.0
VOO,2018-04-16,245.58,246.35,244.41,245.27,2149239,237.1392799951,237.8828146706,236.0094935402,236.839934866,2149239,0.0,1.0
VOO,2018-04-17,248.22,248.8142,246.875,247.42,2301788,239.6885417395,240.2623187579,238.3897701311,238.9160381806,2301788,0.0,1.0
VOO,2018-04-18,248.36,249.22,247.9439,248.66,1365069,239.8237298623,240.6541711881,239.4219314487,240.1134186969,1365069,0.0,1.0
VOO,2018-04-19,247.0,247.89,245.96,247.62,1997232,238.5104738122,239.3698840214,237.5062191856,239.1091640703,1997232,0.0,1.0
VOO,2018-04-20,245.0,247.13,243.97,246.95,2103856,236.5792149149,238.6360056405,235.5846165828,238.4621923397,2103856,0.0,1.0
VOO,2018-04-23,244.89,246.08,243.75,245.55,1472625,236.4729956756,237.6220947194,235.3721781041,237.1103111117,1472625,0.0,1.0
VOO,2018-04-24,241.55,246.12,240.01,245.97,3653453,233.2477933171,237.6607198974,231.7607239662,237.5158754801,3653453,0.0,1.0
VOO,2018-04-25,242.17,242.63,239.6,241.51,2354538,233.8464835753,234.2906731216,231.3648158923,233.2091681392,2354538,0.0,1.0
VOO,2018-04-26,244.66,245.47,242.77,243.22,2106791,236.2509009024,237.0330607558,234.4258612445,234.8603944963,2106791,0.0,1.0
VOO,2018-04-27,244.92,245.57,243.89,245.23,2178868,236.501964559,237.1296237006,235.5073662269,236.8013096881,2178868,0.0,1.0
VOO,2018-04-30,242.92,246.05,242.85,245.51,2146101,234.5707056617,237.593125836,234.5031116003,237.0716859337,2146101,0.0,1.0
VOO,2018-05-01,243.44,243.52,240.76,242.45,2323139,235.072832975,235.1500833309,232.4849460527,234.1168598209,2323139,0.0,1.0
VOO,2018-05-02,241.78,244.02,241.36,243.21,1636419,233.4698880903,235.6328980552,233.0643237219,234.8507382019,1636419,0.0,1.0
VOO,2018-05-03,241.21,241.8999,237.92,240.88,2666472,232.9194793046,233.5856670612,229.7425584186,232.6008215865,2666472,0.0,1.0
VOO,2018-05-04,244.41,245.055,239.8946,240.25,1785210,236.0094935402,236.6323245346,231.6492903279,231.9924750339,1785210,0.0,1.0
VOO,2018-05-07,245.17,246.19,244.46,245.19,3127179,236.7433719212,237.7283139588,236.0577750126,236.7626845101,3127179,0.0,1.0
VOO,2018-05-08,245.16,245.53,243.57,244.83,1924488,236.7337156267,237.0909985227,235.1983648034,236.4150579086,1924488,0.0,1.0
VOO,2018-05-09,247.54,247.9,245.36,245.86,1506163,239.0319137144,239.3795403159,236.9268415164,237.4096562407,1506163,0.0,1.0
VOO,2018-05-10,249.86,250.2002,248.25,248.36,1537619,241.2721740353,241.6006811737,239.717510623,239.8237298623,1537619,0.0,1.0
VOO,2018-05-11,250.47,250.9164,249.48,250.04,1703455,241.8612079989,242.2922649848,240.9052348448,241.445987336,1703455,0.0,1.0
VOO,2018-05-14,250.75,251.76,250.21,251.12,1478203,242.1315842445,243.1068699877,241.6101443423,242.4888671405,1478203,0.0,1.0
VOO,2018-05-15,249.03,249.52,248.06,249.5,2600622,240.4707015929,240.9438600227,239.5340410277,240.9245474337,2600622,0.0,1.0
VOO,2018-05-16,250.09,250.54,249.07,249.08,2588718,241.4942688084,241.9288020603,240.5093267708,240.5189830653,2588718,0.0,1.0
VOO,2018-05-17,249.88,250.99,249.08,249.79,1714614,241.2914866242,242.3633353122,240.5189830653,241.2045799739,1714614,0.0,1.0
VOO,2018-05-18,249.26,249.85,248.89,249.53,1703135,240.6927963661,241.2625177408,240.3355134701,240.9535163172,1703135,0.0,1.0
VOO,2018-05-21,251.09,251.68,250.43,250.77,1263289,242.4598982571,243.0296196318,241.822582821,242.1508968335,1263289,0.0,1.0
VOO,2018-05-22,250.37,251.939,250.1,251.67,1055352,241.7646450541,243.279717659,241.5039251029,243.0199633373,1055352,0.0,1.0
VOO,2018-05-23,251.15,251.15,248.95,249.12,1484145,242.517836024,242.517836024,240.393451237,240.5576082433,1484145,0.0,1.0
VOO,2018-05-24,250.67,251.0,248.76,250.74,2025388,242.0543338886,242.3729916067,240.2099816418,242.1219279501,2025388,0.0,1.0
VOO,2018-05-25,250.04,250.64,249.49,250.04,1654804,241.445987336,242.0253650052,240.9148911393,241.445987336,1654804,0.0,1.0
VOO,2018-05-29,247.15,249.08,245.97,248.28,4465821,238.6553182295,240.5189830653,237.5158754801,239.7464795064,4465821,0.0,1.0
VOO,2018-05-30,250.41,250.88,248.43,248.53,1359687,241.803270232,242.2571160729,239.8913239237,239.9878868686,1359687,0.0,1.0
VOO,2018-05-31,248.79,250.3,248.28,249.99,2378804,240.2389505252,241.6970509927,239.7464795064,241.3977058636,2378804,0.0,1.0
VOO,2018-06-01,251.41,251.65,250.17,250.23,1953882,242.7688996806,243.0006507483,241.5715191643,241.6294569312,1953882,0.0,1.0
VOO,2018-06-04,252.52,252.7983,251.96,252.17,2031482,243.8407483686,244.1094830442,243.2999958774,243.5027780616,2031482,0.0,1.0
VOO,2018-06-05,252.87,253.13,251.87,252.66,1491157,244.1787186756,244.4297823323,243.213089227,243.9759364914,1491157,0.0,1.0
VOO,2018-06-06,254.89,254.96,252.72,253.37,2763168,246.1292901619,246.1968842233,244.0338742583,244.6615334,2763168,0.0,1.0
VOO,2018-06-07,254.77,255.7,253.88,255.37,2616287,246.013414628,246.9114500153,245.1540044188,246.5927922972,2616287,0.0,1.0
VOO,2018-06-08,255.57,255.62,254.19,254.36,1517453,246.7859181869,246.8341996594,245.4533495478,245.6175065541,1517453,0.0,1.0
VOO,2018-06-11,255.9,256.67,255.7,255.79,2648046,247.104575905,247.8481105804,246.9114500153,246.9983566656,2648046,0.0,1.0
VOO,2018-06-12,256.33,256.63,255.6,256.39,1182220,247.5197965679,247.8094854025,246.8148870704,247.5777343348,1182220,0.0,1.0
VOO,2018-06-13,255.31,256.77,255.23,256.53,2507760,246.5348545303,247.9446735253,246.4576041744,247.7129224576,2507760,0.0,1.0
VOO,2018-06-14,256.05,256.62,255.46,256.31,1914094,247.2494203223,247.799829108,246.6796989476,247.5004839789,1914094,0.0,1.0
VOO,2018-06-15,255.83,256.07,254.13,255.27,2000057,247.0369818436,247.2687329113,245.3954117809,246.4962293524,2000057,0.0,1.0
VOO,2018-06-18,255.22,255.36,253.71,254.18,2019689,246.4479478799,246.5831360027,244.9898474125,245.4436932533,2019689,0.0,1.0
VOO,2018-06-19,254.25,254.4565,252.42,252.83,1863323,245.5112873148,245.7106897959,243.7441854238,244.1400934977,1863323,0.0,1.0
VOO,2018-06-20,254.71,255.37,254.32,254.97,1578179,245.9554768611,246.5927922972,245.5788813762,246.2065405178,1578179,0.0,1.0
VOO,2018-06-21,253.12,254.67,252.58,254.66,4037572,244.4201260378,245.9168516832,243.8986861355,245.9071953887,4037572,0.0,1.0
VOO,2018-06-22,253.57,254.52,253.32,254.4,3092670,244.8546592897,245.7720072659,244.6132519275,245.656131732,3092670,0.0,1.0
VOO,2018-06-25,250.06,252.5099,248.35,252.37,6690013,241.465299925,243.8309955112,239.8140735678,243.6959039513,6690013,0.0,1.0
VOO,2018-06-26,250.61,251.5301,249.91,250.66,2971320,241.9963961217,242.8848717774,241.3204555077,242.0446775942,2971320,0.0,1.0
VOO,2018-06-27,248.53,252.73,248.43,251.27,3432673,239.9878868686,244.0435305528,239.8913239237,242.6337115578,3432673,0.0,1.0
VOO,2018-06-28,248.88,249.6,246.6304,247.3,2638408,241.4433801365,242.1418662893,239.260998957,239.9105910791,2638408,1.1573,1.0
VOO,2018-06-29,249.51,251.36,249.1,249.98,3711575,242.0545555202,243.8492768849,241.656806461,242.5105117588,3711575,0.0,1.0
VOO,2018-07-02,249.8,249.89,247.32,247.56,1943137,242.3358902206,242.4232009897,239.9299934722,240.1628221898,1943137,0.0,1.0
VOO,2018-07-03,248.79,250.76,248.44,250.68,1157884,241.3560693674,243.2672050909,241.0165274876,243.1895955184,1157884,0.0,1.0
VOO,2018-07-05,250.92,250.94,248.91,250.07,1948090,243.422424236,243.4418266291,241.4724837262,242.5978225279,1948090,0.0,1.0
VOO,2018-07-06,253.01,253.39,250.52,250.91,2622491,245.4499743183,245.8186197878,243.0343763733,243.4127230394,2622491,0.0,1.0
VOO,2018-07-09,255.25,255.32,254.01,254.05,3979469,247.6230423491,247.6909507251,246.4200939749,246.4588987612,3979469,0.0,1.0
VOO,2018-07-10,256.14,256.3,255.45,255.75,1314531,248.4864488435,248.6416679885,247.8170662804,248.1081021774,1314531,0.0,1.0
VOO,2018-07-11,254.39,255.41,254.03,254.6,2335052,246.7887394444,247.7782614941,246.439496368,246.9924645723,2335052,0.0,1.0
VOO,2018-07-12,256.57,256.66,255.01,255.66,2874031,248.9036002958,248.9909110649,247.3902136315,248.0207914083,2874031,0.0,1.0
VOO,2018-07-13,256.79,257.159,255.99,256.49,1814928,249.1170266203,249.4750007736,248.340930895,248.8259907233,1814928,0.0,1.0
VOO,2018-07-16,256.63,257.01,256.16,256.89,993457,248.9618074752,249.3304529447,248.5058512366,249.2140385859,993457,0.0,1.0
VOO,2018-07-17,257.73,258.06,255.8,255.85,1825871,250.0289390975,250.3490785842,248.1566081602,248.2051141431,1825871,0.0,1.0
VOO,2018-07-18,258.2,258.32,257.28,257.76,2606817,250.4848953361,250.6013096949,249.592385252,250.0580426872,2606817,0.0,1.0
VOO,2018-07-19,257.22,257.9,256.75,257.5,2050473,249.5341780726,250.1938594391,249.078221834,249.8058115765,2050473,0.0,1.0
VOO,2018-07-20,256.98,257.65,256.78,257.0,2710786,249.301349355,249.9513295249,249.1073254237,249.3207517482,2710786,0.0,1.0
VOO,2018-07-23,257.47,257.61,256.4,256.73,1447020,249.7767079868,249.9125247387,248.7386799542,249.0588194409,1447020,0.0,1.0
VOO,2018-07-24,258.68,259.57,257.82,258.84,2916394,250.9505527713,251.8139592656,250.1162498666,251.1057719163,2916394,0.0,1.0
VOO,2018-07-25,261.05,261.25,258.43,258.54,2623349,253.2497363574,253.4437602887,250.7080228571,250.8147360193,2623349,0.0,1.0
VOO,2018-07-26,260.28,261.005,260.1,260.14,2166453,252.5027442218,253.2060809729,252.3281226836,252.3669274699,2166453,0.0,1.0
VOO,2018-07-27,258.59,260.74,257.58,260.73,2666731,250.8632420022,252.9489992639,249.883421149,252.9392980673,2666731,0.0,1.0
VOO,2018-07-30,257.1,258.78,256.64,258.6,1601425,249.4177637138,251.0475647369,248.9715086718,250.8729431987,1601425,0.0,1.0
VOO,2018-07-31,258.4,259.09,257.6,258.02,1992498,250.6789192674,251.3483018305,249.9028235421,250.3102737979,1992498,0.0,1.0
VOO,2018-08-01,258.08,259.1932,257.351,258.64,1651723,250.3684809773,251.448418179,249.6612637476,250.911747985,1651723,0.0,1.0
VOO,2018-08-02,259.39,259.6,256.48,256.73,1767326,251.6393377274,251.8430628553,248.8162895267,249.0588194409,1767326,0.0,1.0
VOO,2018-08-03,260.66,260.66,259.39,259.6,2017560,252.8713896913,252.8713896913,251.6393377274,251.8430628553,2017560,0.0,1.0
VOO,2018-08-06,261.64,261.83,260.2,260.56,1842998,253.8221069548,254.0064296896,252.4251346493,252.7743777257,1842998,0.0,1.0
VOO,2018-08-07,262.37,262.78,262.08,262.2,2619229,254.5302943041,254.9280433633,254.2489596037,254.3653739625,2619229,0.0,1.0
VOO,2018-08-08,262.23,262.67,261.79,262.23,1560785,254.3944775522,254.8213302011,253.9676249033,254.3944775522,1560785,0.0,1.0
VOO,2018-08-09,261.9,262.74,261.76,262.33,1084398,254.0743380655,254.8892385771,253.9385213136,254.4914895179,1084398,0.0,1.0
VOO,2018-08-10,260.12,260.964,259.43,260.36,2395462,252.3475250768,253.1663060669,251.6781425137,252.5803537944,2395462,0.0,1.0
VOO,2018-08-13,259.14,261.07,258.9,260.41,3685433,251.3968078133,253.2691387505,251.1639790957,252.6288597772,3685433,0.0,1.0
VOO,2018-08-14,260.81,261.07,259.55,259.94,1531808,253.0169076398,253.2691387505,251.7945568725,252.1729035386,1531808,0.0,1.0
VOO,2018-08-15,258.89,259.55,257.39,259.43,2587788,251.1542778991,251.7945568725,249.6990984142,251.6781425137,2587788,0.0,1.0
VOO,2018-08-16,260.99,261.889,260.35,260.36,1693138,253.191529178,254.0636667493,252.5706525978,252.5803537944,1693138,0.0,1.0
VOO,2018-08-17,261.86,262.38,260.35,260.71,2278823,254.0355332793,254.5399955007,252.5706525978,252.9198956742,2278823,0.0,1.0
VOO,2018-08-20,262.44,262.74,261.9,262.4,1245462,254.5982026801,254.8892385771,254.0743380655,254.5593978938,1245462,0.0,1.0
VOO,2018-08-21,263.01,263.9732,262.86,263.01,1937866,255.1511708844,256.0855901376,255.0056529359,255.1511708844,1937866,0.0,1.0
VOO,2018-08-22,262.93,263.45,262.39,262.64,1708066,255.0735613118,255.5780235333,254.5496966973,254.7922266114,1708066,0.0,1.0
VOO,2018-08-23,262.55,263.63,262.21,262.68,2308144,254.7049158423,255.7526450715,254.3750751591,254.8310313977,2308144,0.0,1.0
VOO,2018-08-24,264.2,264.29,263.11,263.16,2329248,256.3056132757,256.3929240448,255.24818285,255.2966888329,2329248,0.0,1.0
VOO,2018-08-27,266.19,266.35,265.26,265.38,2370987,258.2361513924,258.3913705374,257.3339401117,257.4503544705,2370987,0.0,1.0
VOO,2018-08-28,266.34,266.83,265.89,266.76,3027196,258.3816693409,258.8570279726,257.9451154954,258.7891195966,3027196,0.0,1.0
VOO,2018-08-29,267.8,268.05,266.34,266.59,2116106,259.7980440395,260.0405739537,258.3816693409,258.624199255,2116106,0.0,1.0
VOO,2018-08-30,266.71,267.71,266.12,267.31,2625499,258.7406136138,259.7107332704,258.1682430164,259.3226854078,2625499,0.0,1.0
VOO,2018-08-31,266.72,267.2163,265.83,266.33,3172354,258.7503148104,259.231785196,257.886908316,258.3719681443,3172354,0.0,1.0
VOO,2018-09-04,266.35,266.66,265.26,266.35,3623299,258.3913705374,258.692107631,257.3339401117,258.3913705374,3623299,0.0,1.0
VOO,2018-09-05,265.6,266.13,264.52,265.91,4595466,257.663780795,258.177944213,256.6160515658,257.9645178885,4595466,0.0,1.0
VOO,2018-09-06,264.82,265.99,263.7,265.69,1687900,256.9070874628,258.0421274611,255.8205534474,257.7510915641,1687900,0.0,1.0
VOO,2018-09-07,264.18,265.26,263.45,263.63,2634408,256.2862108826,257.3339401117,255.5780235333,255.7526450715,2634408,0.0,1.0
VOO,2018-09-10,264.68,265.57,264.51,265.28,2832651,256.7712707109,257.6346772053,256.6063503693,257.3533425049,2832651,0.0,1.0
VOO,2018-09-11,265.68,266.0499,263.68,264.03,3420386,257.7413903675,258.1002376285,255.8011510543,256.1406929341,3420386,0.0,1.0
VOO,2018-09-12,265.71,266.26,264.83,265.61,3019831,257.7704939572,258.3040597683,256.9167886594,257.6734819915,3019831,0.0,1.0
VOO,2018-09-13,267.22,267.418,266.47,266.78,2087871,259.2353746387,259.4274583307,258.5077848962,258.8085219898,2087871,0.0,1.0
VOO,2018-09-14,267.36,267.6246,266.47,267.47,1860996,259.3711913906,259.6278850517,258.5077848962,259.4779045528,1860996,0.0,1.0
